1081,426,-1.335000,2808,983,6.840000
1092,430,-1.275000,2888,1009,7.230000
1086,428,-1.305000,2835,992,6.975000
1077,425,-1.350000,2966,1034,7.605000
1090,429,-1.290000,2885,1008,7.215000
1098,432,-1.245000,2915,1018,7.365000
1081,426,-1.335000,2854,998,7.065000
1069,423,-1.380000,2857,999,7.080000
1087,428,-1.305000,2833,991,6.960000
1081,426,-1.335000,2811,984,6.855000
1081,426,-1.335000,2870,1003,7.140000
1086,428,-1.305000,2907,1015,7.320000
1087,428,-1.305000,2932,1023,7.440000
1072,424,-1.365000,2968,1035,7.620000
1061,420,-1.425000,2912,1017,7.350000
1086,428,-1.305000,2873,1004,7.155000
1093,430,-1.275000,2873,1004,7.155000
1089,429,-1.290000,2975,1037,7.650000
1097,432,-1.245000,2885,1008,7.215000
1097,432,-1.245000,2948,1028,7.515000
1078,425,-1.350000,3068,1067,8.100000
1089,429,-1.290000,2865,1001,7.110000
1081,426,-1.335000,2932,1023,7.440000
1078,425,-1.350000,2922,1020,7.395000
1091,430,-1.275000,2974,1037,7.650000
1087,428,-1.305000,2869,1003,7.140000
1077,425,-1.350000,2932,1023,7.440000
1076,425,-1.350000,2852,997,7.050000
1087,428,-1.305000,2845,995,7.020000
1074,424,-1.365000,2869,1003,7.140000
1096,431,-1.260000,2873,1004,7.155000
1090,429,-1.290000,2812,984,6.855000
1093,430,-1.275000,2913,1017,7.350000
1081,426,-1.335000,2845,995,7.020000
1086,428,-1.305000,3088,1073,8.190000
1093,430,-1.275000,2880,1006,7.185000
1084,427,-1.320000,2898,1012,7.275000
1096,431,-1.260000,2877,1005,7.170000
1091,430,-1.275000,3000,1045,7.770000
1092,430,-1.275000,2227,796,4.035000
1400,529,0.210000,1617,599,1.080000
1552,578,0.945000,1534,572,0.675000
1559,581,0.990000,1539,574,0.705000
1553,579,0.960000,1528,571,0.660000
1540,574,0.885000,1514,566,0.585000
1556,580,0.975000,1549,577,0.750000
1550,578,0.945000,1545,576,0.735000
1562,581,0.990000,1539,574,0.705000
1564,582,1.005000,1529,571,0.660000
1549,577,0.930000,1563,582,0.825000
1552,578,0.945000,1539,574,0.705000
1560,581,0.990000,1539,574,0.705000
1554,579,0.960000,1549,577,0.750000
1545,576,0.915000,1518,567,0.600000
1538,574,0.885000,1515,566,0.585000
1546,576,0.915000,1538,574,0.705000
1558,580,0.975000,1546,576,0.735000
1545,576,0.915000,1520,568,0.615000
1549,577,0.930000,1550,578,0.765000
1547,577,0.930000,1575,586,0.885000
1550,578,0.945000,1527,570,0.645000
1548,577,0.930000,1569,584,0.855000
1557,580,0.975000,1532,572,0.675000
1575,586,1.065000,1546,576,0.735000
1568,583,1.020000,1526,570,0.645000
1540,574,0.885000,1548,577,0.750000
1575,586,1.065000,1549,577,0.750000
1559,581,0.990000,1528,571,0.660000
1536,573,0.870000,1563,582,0.825000
1557,580,0.975000,1535,573,0.690000
1555,579,0.960000,1569,584,0.855000
1538,574,0.885000,1574,585,0.870000
1547,577,0.930000,1581,588,0.915000
1549,577,0.930000,1542,575,0.720000
1552,578,0.945000,1513,566,0.585000
1536,573,0.870000,1568,583,0.840000
1553,579,0.960000,1551,578,0.765000
1558,580,0.975000,1568,583,0.840000
1552,578,0.945000,1549,577,0.750000
1551,578,0.945000,1572,585,0.870000
1539,574,0.885000,1558,580,0.795000
1540,574,0.885000,1572,585,0.870000
1550,578,0.945000,1536,573,0.690000
1533,572,0.855000,1542,575,0.720000
1551,578,0.945000,1560,581,0.810000
1569,584,1.035000,1539,574,0.705000
1564,582,1.005000,1568,583,0.840000
1561,581,0.990000,1565,582,0.825000
1556,580,0.975000,1509,564,0.555000
1571,584,1.035000,1526,570,0.645000
1564,582,1.005000,1581,588,0.915000
1548,577,0.930000,1566,583,0.840000
1541,575,0.900000,1540,574,0.705000
1544,576,0.915000,1588,590,0.945000
1546,576,0.915000,1528,571,0.660000
1552,578,0.945000,1573,585,0.870000
1555,579,0.960000,1523,569,0.630000
1532,572,0.855000,1593,591,0.960000
1555,579,0.960000,1555,579,0.780000
1557,580,0.975000,1544,576,0.735000
1548,577,0.930000,1539,574,0.705000
1555,579,0.960000,1556,580,0.795000
1559,581,0.990000,1590,590,0.945000
1547,577,0.930000,1530,571,0.660000
1563,582,1.005000,1552,578,0.765000
1562,581,0.990000,1527,570,0.645000
1558,580,0.975000,1523,569,0.630000
1552,578,0.945000,1547,577,0.750000
1563,582,1.005000,1581,588,0.915000
1554,579,0.960000,1539,574,0.705000
1568,583,1.020000,1554,579,0.780000
1556,580,0.975000,1547,577,0.750000
1540,574,0.885000,1529,571,0.660000
1556,580,0.975000,1565,582,0.825000
1553,579,0.960000,1548,577,0.750000
1542,575,0.900000,1561,581,0.810000
1567,583,1.020000,1526,570,0.645000
1546,576,0.915000,1593,591,0.960000
1562,581,0.990000,1534,572,0.675000
1556,580,0.975000,1553,579,0.780000
1561,581,0.990000,1582,588,0.915000
1548,577,0.930000,1565,582,0.825000
1557,580,0.975000,1537,573,0.690000
1571,584,1.035000,1560,581,0.810000
1564,582,1.005000,1545,576,0.735000
1550,578,0.945000,1574,585,0.870000
1559,581,0.990000,1537,573,0.690000
1556,580,0.975000,1534,572,0.675000
1568,583,1.020000,1538,574,0.705000
1563,582,1.005000,1533,572,0.675000
1558,580,0.975000,1617,599,1.080000
1546,576,0.915000,1554,579,0.780000
1565,582,1.005000,1541,575,0.720000
1576,586,1.065000,1570,584,0.855000
1535,573,0.870000,1535,573,0.690000
1574,585,1.050000,1550,578,0.765000
1542,575,0.900000,1564,582,0.825000
1539,574,0.885000,1545,576,0.735000
1557,580,0.975000,1572,585,0.870000
1546,576,0.915000,1550,578,0.765000
1553,579,0.960000,1569,584,0.855000
1525,570,0.825000,1558,580,0.795000
1549,577,0.930000,1543,575,0.720000
1575,586,1.065000,1597,593,0.990000
1549,577,0.930000,1553,579,0.780000
1564,582,1.005000,1527,570,0.645000
1541,575,0.900000,1552,578,0.765000
1562,581,0.990000,1556,580,0.795000
1566,583,1.020000,1584,589,0.930000
1543,575,0.900000,1537,573,0.690000
1557,580,0.975000,1535,573,0.690000
1553,579,0.960000,1612,598,1.065000
1544,576,0.915000,1543,575,0.720000
1544,576,0.915000,1501,562,0.525000
1563,582,1.005000,1575,586,0.885000
1544,576,0.915000,1550,578,0.765000
1551,578,0.945000,1566,583,0.840000
1564,582,1.005000,1568,583,0.840000
1540,574,0.885000,1580,587,0.900000
1567,583,1.020000,1549,577,0.750000
1538,574,0.885000,1563,582,0.825000
1567,583,1.020000,1544,576,0.735000
1567,583,1.020000,1502,562,0.525000
1562,581,0.990000,1552,578,0.765000
1580,587,1.080000,1576,586,0.885000
1572,585,1.050000,1569,584,0.855000
1580,587,1.080000,1581,588,0.915000
1554,579,0.960000,1546,576,0.735000
1545,576,0.915000,1578,587,0.900000
1573,585,1.050000,1537,573,0.690000
1553,579,0.960000,1548,577,0.750000
1564,582,1.005000,1515,566,0.585000
1573,585,1.050000,1547,577,0.750000
1552,578,0.945000,1553,579,0.780000
1560,581,0.990000,1548,577,0.750000
1556,580,0.975000,1548,577,0.750000
1557,580,0.975000,1549,577,0.750000
1576,586,1.065000,1545,576,0.735000
1537,573,0.870000,1503,562,0.525000
1557,580,0.975000,1561,581,0.810000
1553,579,0.960000,1557,580,0.795000
1553,579,0.960000,1548,577,0.750000
1559,581,0.990000,1563,582,0.825000
1538,574,0.885000,1549,577,0.750000
1576,586,1.065000,1543,575,0.720000
1548,577,0.930000,1587,590,0.945000
1557,580,0.975000,1545,576,0.735000
1568,583,1.020000,1587,590,0.945000
1579,587,1.080000,1555,579,0.780000
1541,575,0.900000,1560,581,0.810000
1547,577,0.930000,1543,575,0.720000
1567,583,1.020000,1536,573,0.690000
1540,574,0.885000,1532,572,0.675000
1566,583,1.020000,1547,577,0.750000
1556,580,0.975000,1524,569,0.630000
1547,577,0.930000,1526,570,0.645000
1549,577,0.930000,1522,569,0.630000
