1099,432,-1.245000,2807,983,6.840000
1067,422,-1.395000,2787,976,6.735000
1075,425,-1.350000,2691,945,6.270000
1071,423,-1.380000,2804,982,6.825000
1083,427,-1.320000,2793,978,6.765000
1091,430,-1.275000,2722,955,6.420000
1119,439,-1.140000,2891,1010,7.245000
1104,434,-1.215000,2669,938,6.165000
1085,428,-1.305000,2910,1016,7.335000
1093,430,-1.275000,2788,977,6.750000
1112,436,-1.185000,2717,954,6.405000
1073,424,-1.365000,2748,964,6.555000
1090,429,-1.290000,2797,980,6.795000
1093,430,-1.275000,2724,956,6.435000
1101,433,-1.230000,2836,992,6.975000
1077,425,-1.350000,2887,1009,7.230000
1104,434,-1.215000,2675,940,6.195000
1073,424,-1.365000,2717,954,6.405000
1077,425,-1.350000,2845,995,7.020000
1086,428,-1.305000,2779,974,6.705000
1082,427,-1.320000,2747,963,6.540000
1098,432,-1.245000,2768,970,6.645000
1068,422,-1.395000,2649,932,6.075000
1110,436,-1.185000,2694,946,6.285000
1093,430,-1.275000,2827,989,6.930000
1076,425,-1.350000,2747,963,6.540000
1075,425,-1.350000,2716,953,6.390000
1097,432,-1.245000,2615,921,5.910000
1101,433,-1.230000,2774,972,6.675000
1082,427,-1.320000,2637,928,6.015000
1075,425,-1.350000,2698,948,6.315000
1075,425,-1.350000,2804,982,6.825000
1076,425,-1.350000,2785,976,6.735000
1072,424,-1.365000,2592,913,5.790000
1112,436,-1.185000,2806,982,6.825000
1096,431,-1.260000,2650,932,6.075000
1097,432,-1.245000,2798,980,6.795000
1082,427,-1.320000,2661,936,6.135000
1087,428,-1.305000,2762,968,6.615000
1089,429,-1.290000,2805,982,6.825000
1076,425,-1.350000,2826,989,6.930000
1097,432,-1.245000,2645,931,6.060000
1073,424,-1.365000,2709,951,6.360000
1090,429,-1.290000,2682,942,6.225000
1084,427,-1.320000,2727,957,6.450000
1080,426,-1.335000,2727,957,6.450000
1074,424,-1.365000,2779,974,6.705000
1093,430,-1.275000,2593,914,5.805000
1090,429,-1.290000,2632,926,5.985000
1097,432,-1.245000,2491,881,5.310000
1064,421,-1.410000,2753,965,6.570000
1111,436,-1.185000,2896,1011,7.260000
1092,430,-1.275000,2639,929,6.030000
1091,430,-1.275000,2578,909,5.730000
1114,437,-1.170000,2654,933,6.090000
1060,420,-1.425000,2651,932,6.075000
1094,431,-1.260000,2743,962,6.525000
1067,422,-1.395000,2697,947,6.300000
1074,424,-1.365000,2511,887,5.400000
1089,429,-1.290000,2665,937,6.150000
1098,432,-1.245000,2593,914,5.805000
1094,431,-1.260000,2623,923,5.940000
