1426,421,-1.410000,3554,938,6.165000
1480,434,-1.215000,3422,906,5.685000
1442,425,-1.350000,3556,938,6.165000
1441,425,-1.350000,3565,941,6.210000
1461,430,-1.275000,3821,1003,7.140000
1442,425,-1.350000,3580,944,6.255000
1424,421,-1.410000,3474,919,5.880000
1432,423,-1.380000,3529,932,6.075000
1459,429,-1.290000,3663,964,6.555000
1440,425,-1.350000,3587,946,6.285000
1455,428,-1.305000,3582,945,6.270000
1449,427,-1.320000,3490,922,5.925000
1461,430,-1.275000,3504,926,5.985000
1434,423,-1.380000,3427,907,5.700000
1458,429,-1.290000,3551,937,6.150000
1459,429,-1.290000,3611,952,6.375000
1453,428,-1.305000,3515,929,6.030000
1433,423,-1.380000,3666,965,6.570000
1443,425,-1.350000,3518,929,6.030000
1451,427,-1.320000,3633,957,6.450000
1422,420,-1.425000,3594,948,6.315000
1448,427,-1.320000,3530,932,6.075000
1429,422,-1.395000,3607,951,6.360000
1421,420,-1.425000,3577,944,6.255000
1446,426,-1.335000,3631,957,6.450000
1443,425,-1.350000,3499,925,5.970000
1429,422,-1.395000,3503,926,5.985000
1438,424,-1.365000,3426,907,5.700000
1442,425,-1.350000,3637,958,6.465000
1446,426,-1.335000,3622,955,6.420000
1464,431,-1.260000,3535,933,6.090000
1448,427,-1.320000,3673,967,6.600000
1440,425,-1.350000,3536,934,6.105000
1443,425,-1.350000,3402,901,5.610000
1435,423,-1.380000,3639,959,6.480000
1437,424,-1.365000,3446,912,5.775000
1454,428,-1.305000,3470,918,5.865000
1462,430,-1.275000,3470,918,5.865000
1440,425,-1.350000,3503,926,5.985000
1445,426,-1.335000,3617,953,6.390000
1443,425,-1.350000,3590,947,6.300000
1431,422,-1.395000,3668,966,6.585000
1463,430,-1.275000,3574,943,6.240000
1452,428,-1.305000,3541,935,6.120000
1445,426,-1.335000,3603,950,6.345000
1446,426,-1.335000,3545,936,6.135000
1441,425,-1.350000,3606,951,6.360000
1470,432,-1.245000,3560,939,6.180000
1430,422,-1.395000,3425,907,5.700000
1457,429,-1.290000,3753,986,6.885000
1443,425,-1.350000,3564,940,6.195000
1481,435,-1.200000,3750,986,6.885000
1452,428,-1.305000,3503,926,5.985000
1440,425,-1.350000,3633,957,6.450000
1425,421,-1.410000,3601,949,6.330000
1450,427,-1.320000,3592,947,6.300000
1435,423,-1.380000,3604,950,6.345000
1463,430,-1.275000,3698,973,6.690000
1436,424,-1.365000,3643,960,6.495000
1463,430,-1.275000,3556,938,6.165000
1451,427,-1.320000,3415,904,5.655000
1479,434,-1.215000,3552,938,6.165000
1464,431,-1.260000,3737,982,6.825000
1447,426,-1.335000,3498,924,5.955000
1465,431,-1.260000,3632,957,6.450000
1447,426,-1.335000,3593,947,6.300000
1452,428,-1.305000,3440,910,5.745000
1467,431,-1.260000,3577,944,6.255000
1456,429,-1.290000,3526,931,6.060000
1463,430,-1.275000,3450,913,5.790000
1444,426,-1.335000,3576,943,6.240000
1462,430,-1.275000,3518,929,6.030000
1439,424,-1.365000,3466,917,5.850000
1430,422,-1.395000,3585,946,6.285000
1478,434,-1.215000,3513,928,6.015000
1463,430,-1.275000,3594,948,6.315000
1442,425,-1.350000,3559,939,6.180000
1492,437,-1.170000,3580,944,6.255000
1447,426,-1.335000,3502,925,5.970000
1479,434,-1.215000,3432,908,5.715000
1460,430,-1.275000,3584,945,6.270000
1441,425,-1.350000,3586,946,6.285000
1407,417,-1.470000,3546,936,6.135000
1472,432,-1.245000,3545,936,6.135000
1459,429,-1.290000,3603,950,6.345000
1423,421,-1.410000,3598,949,6.330000
1453,428,-1.305000,3611,952,6.375000
1487,436,-1.185000,3632,957,6.450000
1464,431,-1.260000,3498,924,5.955000
1427,422,-1.395000,3464,916,5.835000
1447,426,-1.335000,3600,949,6.330000
1431,422,-1.395000,3645,960,6.495000
1449,427,-1.320000,3651,962,6.525000
1425,421,-1.410000,3446,912,5.775000
1450,427,-1.320000,3332,884,5.355000
1457,429,-1.290000,3457,914,5.805000
1453,428,-1.305000,3576,943,6.240000
1439,424,-1.365000,3632,957,6.450000
1455,428,-1.305000,3498,924,5.955000
1467,431,-1.260000,3470,918,5.865000
1414,418,-1.455000,3525,931,6.060000
