1072,424,-1.365000,2017,728,3.015000
1070,423,-1.380000,1850,674,2.205000
1079,426,-1.335000,1759,645,1.770000
1093,430,-1.275000,1862,678,2.265000
1087,428,-1.305000,1790,655,1.920000
1101,433,-1.230000,1868,680,2.295000
1074,424,-1.365000,1860,678,2.265000
1075,425,-1.350000,1764,647,1.800000
1084,427,-1.320000,1827,667,2.100000
1086,428,-1.305000,1781,652,1.875000
1097,432,-1.245000,1820,665,2.070000
1105,434,-1.215000,2012,727,3.000000
1114,437,-1.170000,1830,668,2.115000
1092,430,-1.275000,1827,667,2.100000
1076,425,-1.350000,1802,659,1.980000
1067,422,-1.395000,1791,655,1.920000
1091,430,-1.275000,1859,677,2.250000
1098,432,-1.245000,1808,661,2.010000
1095,431,-1.260000,1927,699,2.580000
1091,430,-1.275000,1847,673,2.190000
1093,430,-1.275000,1846,673,2.190000
1076,425,-1.350000,1891,688,2.415000
1096,431,-1.260000,1699,626,1.485000
1105,434,-1.215000,1806,660,1.995000
1077,425,-1.350000,1752,643,1.740000
1087,428,-1.305000,1726,634,1.605000
1089,429,-1.290000,1768,648,1.815000
1094,431,-1.260000,1913,695,2.520000
1109,435,-1.200000,2038,735,3.120000
1085,428,-1.305000,1768,648,1.815000
1090,429,-1.290000,1835,669,2.130000
1064,421,-1.410000,1875,682,2.325000
1094,431,-1.260000,1776,650,1.845000
1076,425,-1.350000,1789,655,1.920000
1100,433,-1.230000,1752,643,1.740000
1110,436,-1.185000,1891,688,2.415000
1072,424,-1.365000,1824,666,2.085000
1095,431,-1.260000,1883,685,2.370000
1089,429,-1.290000,1838,670,2.145000
1098,432,-1.245000,1775,650,1.845000
1081,426,-1.335000,1818,664,2.055000
1085,428,-1.305000,1715,631,1.560000
1094,431,-1.260000,1799,658,1.965000
1091,430,-1.275000,1722,633,1.590000
1076,425,-1.350000,1826,667,2.100000
1080,426,-1.335000,1835,669,2.130000
1092,430,-1.275000,1887,686,2.385000
1099,432,-1.245000,1805,660,1.995000
1069,423,-1.380000,1781,652,1.875000
1099,432,-1.245000,1897,689,2.430000
1097,432,-1.245000,1712,630,1.545000
1087,428,-1.305000,1753,643,1.740000
1078,425,-1.350000,1899,690,2.445000
1079,426,-1.335000,1639,606,1.185000
1096,431,-1.260000,1881,684,2.355000
1093,430,-1.275000,1898,690,2.445000
1089,429,-1.290000,1973,714,2.805000
1088,429,-1.290000,1849,674,2.205000
1082,427,-1.320000,1877,683,2.340000
1101,433,-1.230000,1904,692,2.475000
1068,422,-1.395000,1861,678,2.265000
1079,426,-1.335000,1865,679,2.280000
1092,430,-1.275000,1814,663,2.040000
1098,432,-1.245000,1863,678,2.265000
1095,431,-1.260000,1907,693,2.490000
