87992.748, -0.296, -0.192, -0.052,-8.593,9.735,2.040
87993.814, -0.224, -0.016, -0.052,-8.481,9.390,2.200
87994.877, +0.688, +0.192, +0.092,-8.381,7.575,1.880
87995.943, +1.012, +0.256, +0.120,-8.437,7.005,1.980
87997.008, +0.456, +0.112, -0.148,-8.481,8.190,2.400
87998.075, +0.200, -0.084, +0.056,-8.426,8.370,2.000
87999.135, -0.816, +0.160, -0.076,-8.426,8.955,2.280
88000.200, -0.812, -0.092, -0.028,-8.582,7.875,1.620
88001.261, -0.372, -0.172, +0.048,-8.559,8.325,2.180
88002.327, +0.304, +0.048, +0.152,-8.537,7.470,1.800
88003.388, +0.904, +0.024, +0.188,-8.593,6.915,1.780
88004.452, +0.580, +0.208, -0.064,-8.515,8.715,2.000
88005.513, +0.228, +0.100, -0.044,-8.548,8.775,1.900
88006.583, -0.496, -0.264, -0.080,-8.470,9.060,1.880
88007.645, -0.496, +0.088, -0.100,-8.715,9.120,1.640
88008.709, -0.916, -0.168, +0.056,-8.804,8.175,2.420
88009.771, -0.364, -0.288, -0.056,-8.448,8.265,2.020
88010.836, +0.180, +0.152, -0.044,-8.570,7.905,1.740
88011.897, +0.556, -0.080, +0.052,-8.570,8.355,2.040
88012.962, +0.748, +0.100, +0.264,-8.515,7.515,2.020
88014.024, +0.044, +0.192, -0.028,-8.570,7.620,2.160
88015.090, -0.432, -0.036, +0.012,-8.415,8.760,1.660
88016.150, -1.124, -0.292, -0.148,-8.504,8.640,1.740
88017.219, -0.648, +0.108, -0.080,-8.648,8.085,1.560
88018.282, -0.128, -0.152, -0.064,-8.481,8.775,1.920
88019.348, +0.508, +0.372, +0.044,-8.570,6.780,1.680
88020.409, +1.000, -0.072, +0.212,-8.481,7.125,1.500
88021.472, +1.000, +0.212, -0.080,-8.437,8.085,2.020
88022.531, -0.012, +0.000, +0.076,-8.570,8.115,1.680
88023.586, +0.056, -0.396, -0.104,-8.481,8.430,2.020
88024.648, -1.092, +0.200, -0.140,-8.682,8.625,1.920
88025.714, -1.000, -0.216, +0.008,-8.470,8.775,2.120
88026.775, +0.152, -0.148, +0.072,-8.582,7.605,2.000
88027.843, +0.500, +0.060, +0.012,-8.570,7.695,2.000
88028.904, +1.028, +0.176, +0.180,-8.403,8.085,1.580
88029.969, +0.332, +0.444, -0.184,-8.437,8.775,1.920
88031.031, +0.180, +0.260, +0.040,-8.337,8.415,1.660
88032.095, -0.836, +0.312, -0.112,-8.437,7.995,1.980
88033.157, -1.112, -0.032, -0.188,-8.259,8.595,1.920
88034.223, -0.132, +0.256, +0.156,-8.426,8.520,1.700
88035.285, -0.132, -0.164, -0.032,-8.426,8.010,1.780
88036.351, +0.256, +0.204, +0.204,-8.504,8.085,1.940
88037.414, +0.996, -0.328, +0.256,-8.415,8.490,1.820
88038.479, +0.492, +0.236, -0.108,-8.504,8.595,2.040
88039.542, +0.236, -0.456, +0.112,-8.448,7.905,1.740
88040.608, -0.328, -0.208, +0.000,-8.481,7.080,2.280
88041.661, -1.320, -0.268, -0.228,-8.570,8.400,1.620
88042.729, -0.116, +0.044, -0.044,-8.426,8.925,1.980
88043.789, +0.244, +0.092, +0.108,-8.582,8.820,2.240
88044.855, +0.732, +0.216, -0.112,-8.593,8.745,1.860
88045.917, +0.840, +0.120, +0.204,-8.392,8.220,2.040
88046.987, +0.468, +0.076, -0.204,-8.426,8.340,1.740
88048.048, -0.536, -0.020, +0.060,-8.570,8.640,1.680
88049.112, -0.536, -0.092, -0.104,-8.526,8.460,1.980
88050.175, -1.136, -0.096, -0.076,-8.259,8.340,2.140
88051.240, -0.740, +0.136, +0.124,-8.604,9.600,2.040
88052.302, +0.108, -0.232, +0.020,-8.426,9.600,2.040
88053.367, +0.344, +0.160, +0.200,-8.570,7.260,2.000
88054.429, +0.920, -0.016, +0.252,-8.759,7.260,1.940
88055.495, +0.092, +0.320, -0.064,-8.370,8.265,2.000
88056.561, -0.452, -0.392, -0.064,-8.659,7.920,2.100
88057.627, -0.816, -0.184, -0.032,-8.615,8.415,1.780
88058.689, -1.172, -0.444, -0.272,-8.726,8.550,2.280
88059.757, +0.044, -0.360, +0.088,-8.670,8.640,1.660
88060.818, +0.556, -0.040, +0.160,-8.281,8.190,2.080
88061.883, +0.804, +0.280, +0.148,-8.392,8.595,2.260
88062.946, +0.760, +0.184, +0.148,-8.570,8.280,1.820
88064.012, +0.648, +0.340, +0.008,-8.426,8.790,1.500
88065.072, -0.060, -0.056, -0.052,-8.448,8.400,2.100
88066.136, -0.560, +0.076, -0.156,-8.548,7.965,2.620
88067.199, -1.136, +0.052, -0.124,-8.526,7.710,1.880
88068.264, -0.288, +0.012, +0.048,-8.559,6.795,1.740
88069.326, +0.496, +0.148, +0.036,-8.493,7.320,1.820
88070.391, +0.936, -0.276, +0.184,-8.415,9.135,1.760
88071.453, +0.600, +0.036, -0.028,-8.615,8.835,1.680
88072.518, -0.044, +0.032, -0.152,-8.426,9.540,1.940
88073.578, -0.460, -0.172, +0.156,-8.470,7.800,1.900
88074.646, -0.836, -0.284, -0.152,-8.648,7.785,2.080
88075.708, -0.528, -0.132, +0.024,-8.426,6.735,2.140
88076.774, +0.332, -0.196, +0.000,-8.726,6.435,1.960
88077.825, +0.536, -0.144, -0.068,-8.448,8.130,1.900
88078.892, +0.512, +0.352, +0.040,-8.426,8.220,1.760
88079.953, +0.696, +0.036, +0.056,-8.448,9.600,2.020
88081.018, +0.456, +0.152, -0.028,-8.370,9.180,1.820
88082.079, -0.700, +0.008, -0.152,-8.537,7.980,2.020
88083.144, -1.132, -0.192, -0.032,-8.570,8.145,1.840
88084.207, -0.480, +0.140, -0.120,-8.526,7.740,2.000
88085.272, +0.304, -0.084, +0.020,-8.582,7.455,1.660
88086.332, +0.484, +0.172, +0.192,-8.426,7.815,2.240
88087.401, +0.868, +0.148, +0.144,-8.481,8.355,2.300
88088.462, +0.584, +0.008, -0.012,-8.582,8.565,1.720
88089.526, -0.644, -0.400, -0.060,-8.648,8.625,1.900
88090.587, -0.576, +0.048, -0.136,-8.704,7.995,1.860
88091.652, -0.728, -0.352, -0.108,-8.715,7.860,2.080
88092.714, -1.008, +0.036, -0.164,-8.726,8.460,2.000
88093.780, +0.060, -0.188, +0.048,-8.548,8.535,1.920
88094.841, +0.740, -0.124, +0.052,-8.403,8.820,1.860
88095.907, +0.836, +0.292, +0.124,-8.403,8.400,2.160
88096.971, +0.452, +0.040, +0.020,-8.481,7.935,1.880
88098.034, -0.032, +0.184, -0.016,-8.849,8.190,1.780
88099.096, -0.896, +0.312, -0.008,-8.548,8.535,1.800
88100.161, -0.716, -0.096, -0.152,-8.515,8.640,2.060
88101.223, -0.100, +0.344, -0.056,-8.470,8.880,1.820
88102.289, +0.220, -0.020, +0.140,-8.570,7.065,2.120
88103.351, +0.984, +0.480, +0.104,-8.459,7.605,2.000
88104.416, +0.636, -0.128, +0.204,-8.537,7.815,1.880
88105.477, +0.432, +0.192, +0.052,-8.426,8.340,1.940
88106.544, +0.260, -0.556, -0.104,-8.537,7.845,2.000
88107.604, -0.708, +0.128, -0.108,-8.448,8.400,1.940
88108.671, -0.756, -0.404, -0.140,-8.537,9.075,1.820
88109.732, -0.300, +0.100, -0.008,-8.481,9.150,1.860
88110.798, +0.508, -0.104, +0.144,-8.381,7.995,1.980
88111.859, +1.016, +0.120, -0.016,-8.470,8.085,1.800
88112.926, +0.628, +0.008, +0.028,-8.337,8.055,1.820
88113.987, +0.568, +0.436, -0.028,-8.504,8.190,2.160
88115.053, -0.724, +0.028, -0.264,-8.426,8.655,1.860
88116.114, -0.764, +0.084, +0.048,-8.570,8.040,1.900
88117.183, -0.588, +0.400, -0.080,-8.314,7.530,1.880
88118.245, -0.316, +0.084, -0.024,-8.515,7.605,1.940
88119.311, +0.728, -0.108, +0.252,-8.426,8.130,1.940
88120.374, +0.728, +0.140, +0.148,-8.537,7.860,2.120
88121.440, +0.576, +0.320, -0.040,-8.493,8.715,1.980
88122.501, +0.568, -0.276, +0.168,-8.704,7.995,1.980
88123.566, -0.628, -0.264, -0.024,-8.370,7.785,1.900
88124.628, -0.832, -0.292, -0.100,-8.426,7.965,1.880
88125.694, -0.456, -0.260, -0.044,-8.570,8.040,2.060
88126.755, +0.036, -0.056, -0.032,-8.570,8.610,2.080
88127.819, +0.732, +0.296, +0.080,-8.704,8.985,1.920
88128.880, +0.748, +0.040, +0.120,-8.415,8.415,1.720
88129.945, +0.644, +0.044, +0.036,-8.326,8.775,2.120
88131.006, -0.364, +0.176, -0.020,-8.715,8.055,2.060
88132.071, -0.744, +0.128, -0.212,-8.415,7.815,1.500
88133.132, -0.780, -0.236, +0.032,-8.615,8.025,1.540
88134.197, -0.780, +0.348, -0.060,-8.493,8.040,2.080
88135.257, -0.392, -0.028, -0.100,-8.448,8.790,1.500
88136.321, +0.308, -0.232, +0.228,-8.426,8.235,2.020
88137.387, +0.984, +0.248, +0.232,-8.548,8.355,2.200
88138.453, +0.560, +0.076, -0.020,-8.615,7.830,1.720
88139.514, +0.152, -0.172, +0.132,-8.437,7.560,1.900
88140.579, -0.880, +0.192, -0.156,-8.426,7.980,1.740
88141.642, -1.100, -0.100, -0.192,-8.426,7.980,1.840
88142.708, -0.240, -0.260, +0.116,-8.526,8.235,2.040
88143.769, +0.340, +0.044, +0.032,-8.548,8.535,1.880
88144.834, +0.844, -0.148, +0.040,-8.537,8.730,1.680
88145.895, +0.928, +0.212, +0.192,-8.426,7.470,1.900
88146.964, +0.448, +0.428, -0.056,-8.559,8.220,2.180
88148.027, +0.448, +0.016, -0.056,-8.570,8.400,2.040
88149.093, -0.996, -0.248, -0.120,-8.559,8.640,2.120
88150.155, -0.728, -0.116, -0.024,-8.559,8.535,1.900
88151.220, -0.524, -0.044, +0.024,-8.426,8.505,2.200
88152.281, -0.124, +0.108, +0.068,-8.326,9.285,2.060
88153.347, +0.788, -0.044, +0.260,-8.604,7.635,1.540
88154.407, +0.440, +0.060, +0.032,-8.470,7.605,1.740
88155.472, +0.220, +0.272, -0.176,-8.537,8.340,1.860
88156.534, -0.592, -0.496, +0.108,-8.570,8.850,1.800
88157.601, -0.776, +0.152, -0.252,-8.481,8.400,2.200
88158.665, -0.460, -0.192, -0.008,-8.504,8.400,1.700
88159.730, +0.076, -0.228, +0.012,-8.426,8.415,1.860
88160.791, +0.460, +0.004, -0.016,-8.615,8.070,2.060
88161.855, +0.460, +0.068, +0.116,-8.403,8.370,2.060
88162.917, +0.844, -0.040, -0.140,-8.303,8.325,1.820
88163.983, +0.608, +0.368, +0.004,-8.537,7.785,1.880
88165.043, -0.380, -0.180, -0.080,-8.370,7.485,1.660
88166.109, -0.720, +0.044, -0.136,-8.537,7.935,1.840
88167.174, -0.892, -0.284, +0.040,-8.381,7.665,1.840
88168.240, -0.240, +0.176, -0.044,-8.392,8.910,2.180
88169.302, +0.356, +0.196, +0.072,-8.426,8.910,2.200
88170.367, +1.004, +0.216, +0.304,-8.604,7.845,1.920
88171.427, +0.440, +0.232, -0.016,-8.437,7.995,1.840
88172.492, +0.064, -0.024, +0.176,-8.570,8.220,1.820
88173.554, -0.596, -0.400, +0.092,-8.426,8.790,1.840
88174.620, -1.172, -0.224, -0.176,-8.403,8.955,1.780
88175.682, -1.172, -0.124, -0.012,-8.626,8.895,2.300
88176.749, -0.024, -0.452, +0.016,-8.715,9.315,1.900
88177.810, +0.176, +0.092, +0.020,-8.626,8.790,1.560
88178.875, +1.020, -0.152, +0.108,-8.637,8.850,1.920
88180.291, +0.928, +0.012, -0.104,-8.437,7.935,1.880
88181.356, -0.248, +0.100, -0.012,-8.415,7.995,2.120
88182.417, -0.808, -0.080, -0.116,-8.481,7.725,2.040
88183.482, -0.644, +0.104, +0.060,-8.426,7.830,1.880
88184.543, -0.296, +0.016, +0.176,-8.537,7.875,2.040
88185.609, +0.164, +0.320, -0.020,-8.337,7.740,2.100
88186.671, +0.712, -0.272, +0.232,-8.593,7.770,1.940
88187.736, +0.400, -0.028, -0.020,-8.559,8.190,2.540
88188.798, +0.044, +0.428, -0.148,-8.548,8.190,1.740
88189.864, +0.048, -0.492, +0.084,-8.637,7.560,2.020
88190.926, -0.580, +0.060, -0.032,-8.415,7.770,1.940
88191.991, -0.988, -0.148, -0.276,-8.559,8.730,2.080
88193.053, -0.568, -0.288, +0.044,-8.604,9.240,1.880
88194.118, +0.536, +0.072, +0.052,-8.526,7.185,2.060
88195.179, +0.992, +0.148, +0.132,-8.704,7.680,2.000
88196.244, +0.868, +0.060, +0.088,-8.481,8.115,2.200
88197.309, +0.392, +0.344, -0.020,-8.570,8.625,2.020
88198.376, -0.436, -0.256, -0.048,-8.615,8.790,1.840
88199.437, -0.888, +0.036, -0.168,-8.548,8.565,2.220
88200.503, -0.776, -0.156, -0.048,-8.437,8.790,2.200
88201.566, +0.132, -0.032, -0.092,-8.426,8.580,1.960
88202.631, +0.128, +0.124, +0.132,-8.548,7.155,2.180
88203.694, +0.968, +0.236, +0.248,-8.715,7.170,2.040
88204.761, +0.964, +0.032, +0.108,-8.537,7.800,2.180
88205.823, +0.184, +0.280, -0.164,-8.426,7.995,1.640
88206.888, -0.312, -0.168, +0.008,-8.559,8.010,2.120
88207.949, -0.756, +0.064, -0.072,-8.559,7.680,1.960
88209.014, -1.160, +0.156, -0.048,-8.615,8.400,1.940
88210.076, +0.060, -0.192, +0.068,-8.437,8.610,1.800
88211.141, +0.812, +0.188, +0.028,-8.693,8.400,2.080
88212.202, +1.024, -0.160, +0.228,-8.615,7.770,1.920
88213.268, +0.616, +0.344, -0.084,-8.470,7.800,2.180
88214.330, -0.100, +0.040, +0.044,-8.526,8.310,1.520
88215.395, -0.632, +0.192, -0.148,-8.504,8.475,1.840
88216.459, -1.308, -0.388, -0.136,-8.459,8.190,1.840
88217.530, -0.252, -0.092, +0.172,-8.526,8.400,2.080
88218.592, -0.252, +0.096, -0.048,-8.359,8.640,1.880
88219.659, +0.440, +0.460, +0.092,-8.582,7.680,1.740
88220.721, +0.708, +0.052, +0.348,-8.470,7.245,1.660
88221.785, +0.684, +0.004, -0.076,-8.481,6.930,1.780
88222.845, -0.056, +0.064, +0.008,-8.426,7.815,2.200
88223.910, -0.444, -0.208, -0.020,-9.138,7.920,1.800
88224.971, -1.092, -0.144, -0.240,-8.504,8.340,1.580
88226.036, -0.440, -0.052, -0.112,-8.426,8.175,2.120
88227.100, +0.712, -0.036, +0.092,-8.504,8.400,1.740
88228.165, +0.660, -0.164, +0.012,-8.659,8.040,1.760
88229.228, +0.832, +0.208, +0.196,-8.582,7.140,2.300
88230.294, +0.492, -0.028, -0.072,-8.403,6.795,1.860
88231.356, -0.720, -0.396, -0.112,-8.281,7.740,1.900
88232.423, -0.720, +0.276, -0.112,-8.381,7.965,1.940
88233.485, -0.940, -0.240, -0.152,-8.426,8.490,1.600
88234.551, -0.792, +0.432, -0.012,-8.637,8.790,1.860
88235.613, +0.164, -0.028, +0.112,-8.559,8.415,1.760
88236.679, +0.480, +0.080, +0.056,-8.570,6.975,2.220
88237.741, +0.808, +0.156, +0.252,-8.326,7.005,1.820
88238.808, +0.252, +0.384, -0.016,-8.470,7.125,2.040
88239.871, -0.592, -0.184, -0.044,-8.615,7.335,1.980
88240.936, -0.684, +0.116, -0.048,-8.670,9.195,2.320
88241.998, -1.132, -0.440, -0.028,-8.537,8.940,2.120
88243.064, +0.024, -0.284, +0.076,-8.426,8.160,2.180
88244.126, +0.488, -0.108, +0.128,-8.670,8.610,2.320
88245.193, +0.880, -0.160, +0.104,-8.559,7.455,1.880
88246.255, +0.744, -0.032, +0.048,-8.526,7.080,2.040
88247.324, +0.704, +0.048, -0.004,-8.537,7.890,1.580
88248.385, -0.152, -0.204, -0.192,-8.537,8.085,1.720
88249.451, -0.564, +0.204, -0.040,-8.337,9.765,1.840
88250.513, -1.064, +0.080, -0.152,-8.314,9.810,1.960
88251.579, -0.044, +0.272, +0.004,-8.504,8.775,2.040
88252.639, +0.680, +0.132, +0.028,-8.559,8.325,1.980
88253.705, +0.812, +0.144, -0.028,-8.314,7.995,2.220
88254.767, +0.680, +0.180, +0.016,-8.426,8.220,1.640
88255.834, +0.092, -0.060, +0.068,-8.537,7.980,1.800
88256.899, -0.708, +0.272, +0.000,-8.504,8.025,2.040
88257.955, -0.840, -0.280, +0.108,-8.515,8.400,2.280
88259.018, -0.684, +0.076, +0.120,-8.426,8.310,2.020
88260.083, -0.072, -0.280, +0.032,-8.570,7.635,1.500
88261.143, +0.728, +0.000, +0.216,-8.359,8.040,1.820
88262.200, +0.808, +0.008, +0.100,-8.537,8.085,2.080
88263.260, +0.824, +0.160, -0.004,-8.314,8.265,2.020
88264.326, +0.432, +0.028, +0.004,-8.459,8.235,1.840
88265.387, -0.700, -0.280, -0.084,-8.270,7.365,2.040
88266.452, -0.792, -0.012, -0.048,-8.682,7.605,2.040
88267.518, -0.596, +0.024, -0.096,-8.415,8.415,1.820
88268.583, +0.368, -0.064, +0.052,-8.926,8.325,2.200
88269.645, +0.608, +0.148, +0.180,-8.403,8.790,1.880
88270.712, +0.640, +0.028, +0.008,-8.504,8.865,2.040
88271.772, +0.500, +0.320, +0.064,-8.426,7.275,1.980
88272.837, -0.564, -0.116, -0.136,-8.504,7.710,1.540
88273.900, -0.564, +0.144, -0.088,-8.448,7.335,1.820
88274.966, -0.936, -0.208, -0.108,-8.470,8.040,2.180
88276.028, -0.644, -0.076, -0.004,-8.481,8.670,2.120
88277.095, +0.012, -0.080, -0.044,-8.637,8.925,2.020
88278.509, +0.520, -0.280, +0.064,-8.559,8.850,1.740
88279.576, +0.648, +0.176, -0.012,-8.426,8.190,1.960
88280.637, +0.332, +0.208, -0.100,-8.415,7.995,2.140
88281.702, -0.652, -0.164, -0.088,-8.448,7.800,1.580
88282.764, -0.748, +0.144, -0.032,-8.526,7.530,1.780
88283.830, -0.596, -0.120, -0.188,-8.426,8.415,2.080
88284.893, -0.168, +0.004, +0.044,-8.426,8.040,1.660
88285.955, +0.552, +0.044, +0.084,-8.348,8.055,2.040
88287.017, +0.920, +0.416, +0.056,-8.359,8.100,2.000
88288.081, +0.552, +0.124, +0.044,-8.415,7.605,2.120
88289.142, +0.576, +0.312, +0.096,-8.537,7.590,2.040
88290.207, -0.884, -0.276, -0.096,-8.292,7.635,1.660
88291.269, -0.816, -0.188, +0.032,-8.526,7.995,1.820
88292.334, -0.684, -0.348, -0.004,-8.615,8.400,1.720
88293.394, +0.072, -0.120, -0.012,-8.782,7.950,1.980
88294.459, +0.584, -0.028, +0.120,-8.326,7.635,1.880
88295.520, +0.868, -0.100, +0.160,-8.648,7.230,1.980
88296.592, +0.632, -0.016, -0.052,-8.403,7.725,1.760
88297.655, -0.348, -0.356, -0.088,-8.559,7.635,2.040
88298.722, -0.612, +0.116, -0.172,-8.537,8.055,2.080
88299.784, -0.944, -0.204, -0.048,-8.593,8.340,2.420
88300.850, -0.312, +0.096, -0.044,-8.426,9.225,1.560
88301.911, +0.476, +0.364, +0.108,-8.314,8.340,1.880
88302.977, +0.476, -0.076, +0.196,-8.481,8.325,2.040
88304.038, +0.980, +0.100, +0.148,-8.548,8.865,2.260
88305.105, +0.572, +0.184, -0.084,-8.582,8.970,1.820
88306.166, +0.132, +0.172, +0.156,-8.626,9.075,1.920
88307.236, -0.468, +0.124, -0.172,-8.392,9.045,1.780
88308.297, -1.140, -0.084, -0.056,-8.759,8.220,2.240
88309.363, -0.356, -0.272, +0.076,-8.570,8.625,1.760
88310.425, +0.160, -0.244, -0.072,-8.415,7.155,2.060
88311.491, +0.876, -0.032, +0.124,-8.192,7.530,1.660
88312.553, +0.888, +0.164, +0.092,-8.593,8.625,1.840
88313.619, +0.476, +0.232, +0.044,-8.481,8.595,2.100
